model_id,type_id,glb_relpath,n_annotated_parts,solver_plan,stiffness_ratio,glb_bytes,glb_sha256
5badaa53ecaf32a08fcfde91daf19fe6,000-165,glbs/000-165/5badaa53ecaf32a08fcfde91daf19fe6.glb,15,rigid_soft_coupling,1063333.3,848268,c9bd30e045b472b6b0c0f6998e9d34c5c1387b503b0ed7a3fc3c559f0ed3f835
5bb1caa295e049edaf17507944abfc16,000-167,glbs/000-167/5bb1caa295e049edaf17507944abfc16.glb,4,single_domain,1.0,2167240,e1821b393a05a2389c2702bc7359503062d62f7da07040adf0afe11f8e819d05
5bb1d241327d4fb5a1df06a3bc178e85,000-167,glbs/000-167/5bb1d241327d4fb5a1df06a3bc178e85.glb,22,implicit_or_substep,23068.2,1338060,af0a83957c405fc75e703ddd7155772e42a454252c9b00af765c72d95149e3ff
5bb2ea2b50df4e2b974316184a054cda,000-167,glbs/000-167/5bb2ea2b50df4e2b974316184a054cda.glb,2,single_domain,1.0,14712,10c2f9bff4cf890cc4d50a123d564562a52ea78dcb5243f6cb50fade6a4d7ca2
5bb57949607f4410a89bfdd99b94b758,000-163,glbs/000-163/5bb57949607f4410a89bfdd99b94b758.glb,15,single_domain,2.9,858052,6ad23d3d6c436a2aca9b738df0eae51f44dcc756213d4e11f6dc89f94cab22a1
5bb60740b2c247de8a9e7e483f443b38,000-167,glbs/000-167/5bb60740b2c247de8a9e7e483f443b38.glb,20,single_domain,3.2,2996120,b376b3c3875d9469ebbccdfda87414246c6426a177c615f089b5153eeed9054b
5bbf332f3c1f4f5aae6127f4d5c837cc,000-160,glbs/000-160/5bbf332f3c1f4f5aae6127f4d5c837cc.glb,9,rigid_soft_coupling,76790.7,2355348,da3011db554c08260e78a4f31a2095d3a0488a5b4782b5c1e320cb70072ac2e2
5bc36d4c1d2f4549a2bce5c41d5239ea,000-161,glbs/000-161/5bc36d4c1d2f4549a2bce5c41d5239ea.glb,11,single_domain,63.4,579836,5ffbe4c9b7e92cc8195475f285e1911b2f54b072247ed03cb528cdd3b152749f
5bc6261876c533debb2d9ec00b1b4086,000-165,glbs/000-165/5bc6261876c533debb2d9ec00b1b4086.glb,10,rigid_soft_coupling,76790.7,469156,a9a59e27a0a490c0aa83afc16549bea3b943fbd502ea1d6ac46ddb37b957ffdf
5bc7a57c4c5a4bfeb3772709bcd02a95,000-165,glbs/000-165/5bc7a57c4c5a4bfeb3772709bcd02a95.glb,12,rigid_soft_coupling,1691666.7,1450184,31b16540aa7af003c0b5499758c18d71797a4782c471c435a8e1bc7e786d2035
5bca1cbae6c144ee8c7cf817d241e84c,000-164,glbs/000-164/5bca1cbae6c144ee8c7cf817d241e84c.glb,11,rigid_soft_coupling,76790.7,764288,1782a176db988d283704d30b5e6c61b7f605c10d7f15c82be95d217a5b07bf0b
5bd232a4e6d249b39f5c5ffc4fb2dda3,000-161,glbs/000-161/5bd232a4e6d249b39f5c5ffc4fb2dda3.glb,9,rigid_soft_coupling,1691666.7,30445092,b146efb38b1632a87f775755d0e5ef37cdc7de4852d4759d4f24124f74c6749a
5bd279f2a3dc4558bb3be3748a78e6f8,000-167,glbs/000-167/5bd279f2a3dc4558bb3be3748a78e6f8.glb,2,implicit_or_substep,23068.2,2659176,75939b38bab1b1c49342a01be52c977849ba733e15d94bfcd726ff8b9aeab815
5bd3e55fcfa84096b6b6a0b0ed460137,000-167,glbs/000-167/5bd3e55fcfa84096b6b6a0b0ed460137.glb,2,single_domain,1.0,502016,2f905616a383957c040f26c551b2003de427e870eb0e0cad07b09319c4873075
5bdadb9eaf64437a9fb8bbf55e162e91,000-167,glbs/000-167/5bdadb9eaf64437a9fb8bbf55e162e91.glb,7,implicit_or_substep,23068.2,2883540,092d5424f7132e1672c622a39e13b836ce4705ce06032896f531b742bd7d4433
5be0460d2d5c4b39bbd197eac6b70a3a,000-163,glbs/000-163/5be0460d2d5c4b39bbd197eac6b70a3a.glb,18,rigid_soft_coupling,1691666.7,895592,c7f7a280d5bd281a96115aacfd7a77d8264e86e9dcfa28a99d202a43a425f749
5be080b9c58c3162a2b243bd1a9713ca,000-164,glbs/000-164/5be080b9c58c3162a2b243bd1a9713ca.glb,14,rigid_soft_coupling,1691666.7,924044,566a979370e3f5488aada6716892463ccdc3da38b1d8e01fd36fc83e9916ed8c
5be3a969b0444c4cac85561247dac9d0,000-164,glbs/000-164/5be3a969b0444c4cac85561247dac9d0.glb,12,rigid_soft_coupling,63166.7,1766476,6d6526309ac47f2c0c37509613723e941f323356b2fd0fcd1f2f8bd7607ad5ad
5be5749daa3846fc8fa9854344764c5a,000-005,glbs/000-005/5be5749daa3846fc8fa9854344764c5a.glb,3,implicit_or_substep,23068.2,1622388,b5a54d25896fbb72a5ba6228f4d7903c49832ac09b8f8cc35891927c49644cb9
5be8d740db4e46bf9fa119ef43734c6f,000-167,glbs/000-167/5be8d740db4e46bf9fa119ef43734c6f.glb,2,single_domain,1.1,2241108,0449ec952f3eece68fa90c0e8d349ec57afd08d6e28587176701f44ac85f7eb6
5bead3a8049143a1a5e38b9b94b74451,000-164,glbs/000-164/5bead3a8049143a1a5e38b9b94b74451.glb,11,rigid_soft_coupling,1691666.7,1467208,22b5bf1adfb8f35ad1f6e6f51659149b1eaf9ac023623194ea23e1cc46167732
5bebb1eb9efe46f1a995fb381e4a7a62,000-163,glbs/000-163/5bebb1eb9efe46f1a995fb381e4a7a62.glb,21,rigid_soft_coupling,76790.7,1344940,fc8d48965d00e6f36ce080148a58597eab083d96d81c7ce2824c535eae8ea5e0
5bec38a8fc654dd2ba84da694dbfb2a1,000-162,glbs/000-162/5bec38a8fc654dd2ba84da694dbfb2a1.glb,12,rigid_soft_coupling,76790.7,2576452,08fd62a0c2dd7e1e3da80ff82546b3ec72abb4bc2acd9c8ba1882c80c3489c89
5beca205b611488eb12da92c26434d7b,000-157,glbs/000-157/5beca205b611488eb12da92c26434d7b.glb,9,single_domain,1.0,217208,957daffc87a64c4d7535472dfcc8becc288b49f82dc1dbbabc83ca900b0fca8a
5befc9307aeb4271b007ad9b0b22bec3,000-165,glbs/000-165/5befc9307aeb4271b007ad9b0b22bec3.glb,14,rigid_soft_coupling,76790.7,1505884,232b25c23365cfb982a8564f2bd2ba20407b998b9bc5b154fdf3ce6a12aea263
5bf22970ea294614af88d88cb25800c1,000-165,glbs/000-165/5bf22970ea294614af88d88cb25800c1.glb,24,rigid_soft_coupling,76790.7,1507956,15746930ebc33b94a1b3f6ae73df3fe46a89334ad4c4ac4cc1bce35455d1127f
5bf3d51890ea44f0814fa9ada187eaaf,000-167,glbs/000-167/5bf3d51890ea44f0814fa9ada187eaaf.glb,2,single_domain,1.1,1177288,21e6a1e9e0bfa91c4522f28cd7d08cd63e0dc8c068c50e7adcb715d65659c91e
5bf52d2d56c14472bac02c050a8df80b,000-167,glbs/000-167/5bf52d2d56c14472bac02c050a8df80b.glb,4,implicit_or_substep,23068.2,4305208,9c84e0c50f29c6d6a34c49897781a4f27cdab7007cf8e89f5e912a1bc7da1610
5bf5a05374df4d6fae0916bd53531be5,000-167,glbs/000-167/5bf5a05374df4d6fae0916bd53531be5.glb,6,implicit_or_substep,23068.2,61400,5cede0520d0066037b6f22874f9c47ade8b5183212e51ba87e1a7a842cea9495
5bffb378d14646f3977b7646eae8004d,000-167,glbs/000-167/5bffb378d14646f3977b7646eae8004d.glb,3,rigid_soft_coupling,1691666.7,1383128,45fa7ac751f9cb66ef9d167c26306aac345221e5db9291ed9935a6af67e986f3
5c02d5e13935474baae732b43032c900,000-115,glbs/000-115/5c02d5e13935474baae732b43032c900.glb,19,rigid_soft_coupling,1691666.7,5038012,26e77249ef3c8207412d220f3b859d7bd127812a94e507cf99902bee6a6ff415
5c036a82eebb44b99f7855cc0b04ced0,000-049,glbs/000-049/5c036a82eebb44b99f7855cc0b04ced0.glb,6,rigid_soft_coupling,76790.7,146708,c50c5f0bfedd98b8de5aafa15b1a6e79d696b1e31bf9227678fb7c23a78ad91c
5c099dfeb099480bbb51e16c276b30da,000-166,glbs/000-166/5c099dfeb099480bbb51e16c276b30da.glb,17,rigid_soft_coupling,1691666.7,2289800,6df17af42017324aaf08335df327f08c5d41877bc1f18e28fc64bd7dd062ceb6
5c0ac908c3c147dd97b1580ca0ddbf43,000-167,glbs/000-167/5c0ac908c3c147dd97b1580ca0ddbf43.glb,2,single_domain,1.0,710220,cde249b0a9db32f57761b49ab1180ba0fd169b66b443dc36fe0721f94198c811
5c11d68edf8641489ee42e2b0502b9f5,000-167,glbs/000-167/5c11d68edf8641489ee42e2b0502b9f5.glb,2,implicit_or_substep,23068.2,2928780,9aab8f925f281ba1543ffc14dba4cdad0908ea842ca41d9d08fd8865d879b6cb
5c12bb5b3ae04e07acba059ac03f0850,000-163,glbs/000-163/5c12bb5b3ae04e07acba059ac03f0850.glb,13,rigid_soft_coupling,76790.7,1155768,d236e125a8b6eaa5715857d014d0f5c53ab63fc0d994bc8eaa0b06bea7c6005f
5c142ce110aa49c58142e364dbfb0548,000-165,glbs/000-165/5c142ce110aa49c58142e364dbfb0548.glb,19,rigid_soft_coupling,1691666.7,2374980,9906df4c70e9555c9e4ad95d1e0ac6083c0d78fd925152681fa889c193a82c9a
5c18cf20f0484d76b44ca31b57198820,000-148,glbs/000-148/5c18cf20f0484d76b44ca31b57198820.glb,109,single_domain,90.2,3750196,9c8429f2bf5aa00fc6f73130bfd0aecf235c94016e3f70c58d718fb21794c0d2
5c19fac1b0464129a80eea49f42523cf,000-034,glbs/000-034/5c19fac1b0464129a80eea49f42523cf.glb,9,single_domain,63.4,2972612,64db9c48c8630a34fc5bfcb4099d0fc27221df656272e63696753750b1480768
5c1d1d6422984ffeaf1c9c1cccef6b41,000-002,glbs/000-002/5c1d1d6422984ffeaf1c9c1cccef6b41.glb,11,single_domain,90.2,5113748,dfa7373bac235ccbaefdb968afae2b06fdf76a4160e49c17dac3d0b5a66c50b5
5c1e73e35c3644a6bfe1a4d6660a41b4,000-167,glbs/000-167/5c1e73e35c3644a6bfe1a4d6660a41b4.glb,4,single_domain,48.9,3105792,b830f647157528c837af63be5e6f5d4ae4549805bda0120f1eebe7e01a9ddcc8
5c1e74c095f3484e81c54e3637aef8a0,000-153,glbs/000-153/5c1e74c095f3484e81c54e3637aef8a0.glb,6,rigid_soft_coupling,76790.7,1211836,8dbd0dcab44841b0b09634f6914e18e45ff7f75ef02cdbc3c287ae4972725e01
5c21cb64d38e4adab602c1414c0b1743,000-049,glbs/000-049/5c21cb64d38e4adab602c1414c0b1743.glb,10,rigid_soft_coupling,1637500.0,13372,3969c7ff7dc4ca6809a911488938eaa914ebfca2a4709fc7307e1f71fc3eeb0a
5c226f2baad34371a3f9ea2ee9a63327,000-162,glbs/000-162/5c226f2baad34371a3f9ea2ee9a63327.glb,13,rigid_soft_coupling,1691666.7,1376152,3caa8a34b70724f1d82671a7e626a9080d8bdc0caa87e1ed2f3072d6a2fac94c
5c2413aafce24379a694584f0f0ebbae,000-161,glbs/000-161/5c2413aafce24379a694584f0f0ebbae.glb,12,single_domain,63.4,4822360,a7fe462976858616bb38f753804effc174ced2f462e31e3536a7d537313d8ee4
5c25a2a75ad04a2e80ea11543e6ed735,000-119,glbs/000-119/5c25a2a75ad04a2e80ea11543e6ed735.glb,3,single_domain,1.0,28692,6e70a06c59a47385b60f4fe9fb23dbe468db3488aebb7ca5a8a2e05d0089d0e5
5c26af39fe574452a1dbef7a02999b5b,000-073,glbs/000-073/5c26af39fe574452a1dbef7a02999b5b.glb,2,single_domain,1.0,1260624,3d7a3dc3b243531e7bc30eeb10bad72c02b27ea26728429d6e8deb66bbbe9f90
5c26db09431040e19f3bd9a16a95fffb,000-162,glbs/000-162/5c26db09431040e19f3bd9a16a95fffb.glb,11,rigid_soft_coupling,76790.7,2257644,1c56c72e885534239bbe67a0fc0e0b67d652de35f44778999a5c0923aae632c0
5c28f8ff326a4ccbbd350199a1d2eaaf,000-124,glbs/000-124/5c28f8ff326a4ccbbd350199a1d2eaaf.glb,16,rigid_soft_coupling,916666.7,376944,5c85c3f8e8d357c7cf0db85c1eab9113c1e15660d7d56d9addae83d8b14a6bf6
5c2c890597704c74b337cce315551c92,000-130,glbs/000-130/5c2c890597704c74b337cce315551c92.glb,12,rigid_soft_coupling,76790.7,1695028,f007d61e137d9d14adcd17cb55476aa303051566867ef457c9839a5996e7d1bc
5c3165fd4b8b46529ba7bfbc489efd6f,000-157,glbs/000-157/5c3165fd4b8b46529ba7bfbc489efd6f.glb,22,rigid_soft_coupling,1691666.7,5592548,3fdb4554f9d5ccd65698354dcb016517570ec70fc4beb9b8d0a001db009a9bc8
5c31a641357b47b3805980620f4cce43,000-003,glbs/000-003/5c31a641357b47b3805980620f4cce43.glb,9,rigid_soft_coupling,1691666.7,1095172,ef0dd39700e92d6ee81347168609f2fd8a74b2838b6aa1a0935449736466e2b3
5c31c169358644869a0c668ce34a33ca,000-167,glbs/000-167/5c31c169358644869a0c668ce34a33ca.glb,20,single_domain,48.9,2165352,e1f82af82fca3624c3742adc2c548f2d2c6317ba462b9efbc1c13c2ceeade9a6
5c33ccdb800e4713a1490f20f1ba12b5,000-160,glbs/000-160/5c33ccdb800e4713a1490f20f1ba12b5.glb,6,single_domain,3.2,1848664,48465b7dc6c32139bfc5f995b31052319c7d056c2b6442cd39ebbdadb07ccdd3
5c38957b0da84440b197c61b75cb9c2e,000-123,glbs/000-123/5c38957b0da84440b197c61b75cb9c2e.glb,13,single_domain,22.0,4263336,3c5ce042d533f7a7e5b092146d319d11a67a49047c896dd21ab921b76ad93369
5c3bce5671e04ff292012ff9d11e2c7e,000-167,glbs/000-167/5c3bce5671e04ff292012ff9d11e2c7e.glb,3,rigid_soft_coupling,1691666.7,180048,6e3b9a47d0ecc2656d9e4bbf6a1d94aa3b70aaca13a4224e75e6595a80c8bffa
5c3d9d4f548840f9808b166316d425f3,000-161,glbs/000-161/5c3d9d4f548840f9808b166316d425f3.glb,9,single_domain,3.2,803092,4f8df684ab5c3fc1670c39eb9e5827eab3e55ecdf3c512e79bf811bce483135f
5c3fde039fce4e4f8e5cfe48a7c910f3,000-167,glbs/000-167/5c3fde039fce4e4f8e5cfe48a7c910f3.glb,33,single_domain,90.2,2024508,8f8f89da5a0ae055961209317b9b820f2fd8d47df0040731bcf165b44894da78
5c4201885ce444e4aee0a8990c3d3ef6,000-160,glbs/000-160/5c4201885ce444e4aee0a8990c3d3ef6.glb,138,rigid_soft_coupling,1691666.7,5320072,3456a788f3f1070f4d23c89ba417d978c7ddbb468886941259c6731c9aff0c56
5c44e152f4f844c7ad22d06819cbda23,000-163,glbs/000-163/5c44e152f4f844c7ad22d06819cbda23.glb,43,single_domain,63.4,2179912,7d7549e4506c0beca826104fbb8859925d841c3dce3f72308eb6558939d2b332
5c4d7f211dac4d6cb7b9545551e2d9cd,000-167,glbs/000-167/5c4d7f211dac4d6cb7b9545551e2d9cd.glb,4,implicit_or_substep,23068.2,653224,dcced8cbb01636233b50052aef139868d3166cb5cd07e27f3cb5b87d2efa58ec
5c4e637e7d9d4657919889db2f484a5b,000-167,glbs/000-167/5c4e637e7d9d4657919889db2f484a5b.glb,169,single_domain,3.2,1316704,cbb206df937f7fad3d68d2e3304817fe210b0d059a58de14c1f74db7a368d70c
5c554554991f490d84a7119b3a68a00b,000-150,glbs/000-150/5c554554991f490d84a7119b3a68a00b.glb,10,single_domain,31.6,26196,a0c1368fe9a781c1edeadf417e73633be55f7024488d9ac70c697da3fb822721
5c5900ca81f4439385e3d7ac449f720a,000-167,glbs/000-167/5c5900ca81f4439385e3d7ac449f720a.glb,14,rigid_soft_coupling,1691666.7,601016,cad1f092b38d951b2e75e766df000b7fbbb06ba06ed23ebe47191f3362c8a9a3
5c5d1c3bb4494ed9bcad956b6b4709d5,000-133,glbs/000-133/5c5d1c3bb4494ed9bcad956b6b4709d5.glb,25,rigid_soft_coupling,1691666.7,3574880,b62b34cae531de4eb3014b9fce6f6a30a6a7b00b0cf29435e9c840fffd68d634
5c60d3d0cf2b47dda3bcb5b599e48f05,000-167,glbs/000-167/5c60d3d0cf2b47dda3bcb5b599e48f05.glb,19,single_domain,3.2,1656276,3fbb4ca8499ac02a00024903ae0fb64cd042d8cd247ec22477c205cce3ead220
5c612000adb5495185e4c10004f1581b,000-163,glbs/000-163/5c612000adb5495185e4c10004f1581b.glb,23,rigid_soft_coupling,1063333.3,1608184,70057bf0b35dd8452e252e81a5c1cb548330b550a13323f0adf84119a3a05daf
5c63082ac660433587087affa86bc073,000-013,glbs/000-013/5c63082ac660433587087affa86bc073.glb,3,implicit_or_substep,23068.2,3349560,4f1be5549d1a07300cbc1aad047542272a182505cdc599b6ec5787afb12eff6e
5c64615f20ba499fa25291dbf8f1e30f,000-167,glbs/000-167/5c64615f20ba499fa25291dbf8f1e30f.glb,74,single_domain,1.0,287360,ec639bfa1b9d6a210215b0f268b537e2c7428dc75f831d01543c300743c63429
5c6a1fd80ef845f7a2b72c6bfcc81d4e,000-167,glbs/000-167/5c6a1fd80ef845f7a2b72c6bfcc81d4e.glb,3,single_domain,1.0,31600,ff1dac25eafe4788cde2b056d19a0cb8fecb7e0e9f4969f6167aff91d4055cc6
5c6ac2ce9dcf4eb2b688d60e2fd03b7b,000-167,glbs/000-167/5c6ac2ce9dcf4eb2b688d60e2fd03b7b.glb,4,implicit_or_substep,23068.2,1221332,9856f8c365d9ffb36240dcb6454f29c9f130107d78aec11208d9145fd396c879
5c6b0978000f48fc99dfba3a90b904cd,000-167,glbs/000-167/5c6b0978000f48fc99dfba3a90b904cd.glb,8,single_domain,1.8,2456936,9180faf7e8e020398884e4ab8b95dc5347d29bd61f0c84ac1f1f59daf1d99ec9
5c6cf632c9694421ba6df7ab903edca1,000-129,glbs/000-129/5c6cf632c9694421ba6df7ab903edca1.glb,2,single_domain,1.0,376004,cd8f768f091b6b36b3d155e8c93f1d45dc2601c5e9cf230131c5590df26c30c4
5c6d5e5cb26a42b780502041f105c7b7,000-163,glbs/000-163/5c6d5e5cb26a42b780502041f105c7b7.glb,14,rigid_soft_coupling,76790.7,2097964,46baebec0000695f4decb130c2e32158b6d9a4d3879f51c6c813049b88e97a7f
5c6edb70b2124579abbb04540151a0bc,000-162,glbs/000-162/5c6edb70b2124579abbb04540151a0bc.glb,9,single_domain,2.9,1137952,1fe7297be0877c0d80696684491ac9baf3633a43d30c2d70658c55a36d7b6b3b
5c72c9dd6d1f42708dd906f0929e43e3,000-123,glbs/000-123/5c72c9dd6d1f42708dd906f0929e43e3.glb,7,single_domain,1.0,205520,2f9829f0807ff09970f2855c60665eb4c45036af94faf3de0b9184cdebe1dafb
5c743f3d66474f2b9ecf561b119cc104,000-163,glbs/000-163/5c743f3d66474f2b9ecf561b119cc104.glb,13,rigid_soft_coupling,76790.7,1441540,09401148faf3b9513a2fd265975181351cc16158778060ecebbcaa7563d72545
5c74dbc9b0bf4cbb9ce0a1445b4d5b8f,000-167,glbs/000-167/5c74dbc9b0bf4cbb9ce0a1445b4d5b8f.glb,6,implicit_or_substep,23068.2,3144652,29ad29531532146924bed21b866ca683f31afde6dc858995e9174d083f75c898
5c750da14a984c27bb95d7b6acf32117,000-125,glbs/000-125/5c750da14a984c27bb95d7b6acf32117.glb,5,single_domain,63.4,10460,420aa8d80498308bcd4edc6d65c7968317fec3b9f4218916f8160215048b0a3f
5c78f100eea749c895d69fe2ed728197,000-129,glbs/000-129/5c78f100eea749c895d69fe2ed728197.glb,7,single_domain,90.2,1003020,d4f2eed2671c530d86e366b68b375245af7c7153ca830cb9e8dd7f3a26934b9d
5c7a3cbfb625422e8087090b9aa2c628,000-141,glbs/000-141/5c7a3cbfb625422e8087090b9aa2c628.glb,59,single_domain,61.4,1509428,50182c49b6b3f072b88b69d3e85cea47374153f1766def2941546996425ba8a2
5c7b859d166542c3a342b314b8ad559f,000-011,glbs/000-011/5c7b859d166542c3a342b314b8ad559f.glb,3,single_domain,1.0,445768,079926e5d2277a4217b9b78a6e64ba4feec4ef4f9de19c5382985421ae9b2571
5c7e925cc84831e88ad960a650559f7c,000-165,glbs/000-165/5c7e925cc84831e88ad960a650559f7c.glb,10,rigid_soft_coupling,1691666.7,584804,92c9213b78610b9578e854749728f7eb1d3543da596eab824a454d5535ba1de8
5c83fc8645c84465a7dee3eb9ee46f03,000-167,glbs/000-167/5c83fc8645c84465a7dee3eb9ee46f03.glb,2,single_domain,22.0,78348,f81d286f54603054378f615b6779868d553b4cec9188281d7e6c4b3089c322cc
5c84e17ca2e448f98b00bcaeaaa9373e,000-162,glbs/000-162/5c84e17ca2e448f98b00bcaeaaa9373e.glb,17,rigid_soft_coupling,916666.7,2685576,9c96217a8216c9d541e154d8fb59e958fdb716f9e856bbb298882da2d442a699
5c8ca8dca39e4866961177d7a02ea82b,000-166,glbs/000-166/5c8ca8dca39e4866961177d7a02ea82b.glb,19,rigid_soft_coupling,76790.7,1763720,5194339e13e9b72a48eb831983bae97ed0e537c715731cae5b1b2dacdef8287c
5c8d50d18e1146bca5012820526be8e3,000-167,glbs/000-167/5c8d50d18e1146bca5012820526be8e3.glb,2,single_domain,22.0,67368,f27931065b14202880c599520747830a66ef6819b6e8dc41ab59164219bcfbd1
5c8e9882e97d4540a0d811b55bd4a0a2,000-167,glbs/000-167/5c8e9882e97d4540a0d811b55bd4a0a2.glb,5,implicit_or_substep,23068.2,8088236,04ec4d7ce4f38303d675472e6463f2d83cba30929fe1297ef743c95c033a27b5
5c8ffc2f09994ab08a599eb752bcd2d5,000-167,glbs/000-167/5c8ffc2f09994ab08a599eb752bcd2d5.glb,3,single_domain,1.0,11796,bd335e2aca6addc1cb262e24de25e2528f3886513477ec953c168320a29e1b22
5c9198d7e4b3407e80f4e2866837740e,000-167,glbs/000-167/5c9198d7e4b3407e80f4e2866837740e.glb,4,single_domain,1.0,65804,ff3e36b9f80ba9b591f0bff3a02e4bacb07ed7b2d7ef6bf2649d06eecf9ae4fb
5c942af50b684ed885cf40ff509b52f0,000-163,glbs/000-163/5c942af50b684ed885cf40ff509b52f0.glb,9,rigid_soft_coupling,1691666.7,1343508,626206aef02938d9c4cc5d78509f20dead9e45ecd39946f5c91c6979ba586516
5c95d25fdb5a4d1cbd0fb25a3a8af8bf,000-160,glbs/000-160/5c95d25fdb5a4d1cbd0fb25a3a8af8bf.glb,5,rigid_soft_coupling,1691666.7,1661660,c0843c3608951bb089e10664183b77048c5fe32eee48db4e26707952a05e7b52
5c9746387af2431faa1c57044deacf96,000-165,glbs/000-165/5c9746387af2431faa1c57044deacf96.glb,21,rigid_soft_coupling,76790.7,1158296,3b11eb771f7d2623b9316db24cb629a40f32127c4af89696bdfb2f6b51528980
5c996a90e1b04f1a930989dd8474c81e,000-137,glbs/000-137/5c996a90e1b04f1a930989dd8474c81e.glb,8,rigid_soft_coupling,1691666.7,2140380,9efac56580a82b25d6f047c54c6d123181ac21e895fd6afd5891ef09914e395f
5c9ba93eb4da4d9f8af54162238af84c,000-167,glbs/000-167/5c9ba93eb4da4d9f8af54162238af84c.glb,1,single_domain,1.0,524176,e2b9d6367d4cc7ef11b96ef56144c5d06b79a27f65377ee0e42d75a384c6d0de
5c9d5b4a24eb4178acba939d95152c96,000-150,glbs/000-150/5c9d5b4a24eb4178acba939d95152c96.glb,10,rigid_soft_coupling,1063333.3,24492,d38746a9e1f2586f96361d5efd5ebf358e86841358ab563e044c06094daefe7e
5ca4bb19e7064c7eade5d9ef1cac1608,000-163,glbs/000-163/5ca4bb19e7064c7eade5d9ef1cac1608.glb,12,rigid_soft_coupling,1691666.7,2148092,31c4e33851c170da5898f91fbcbb85d3c0a9293b9d855c2b28aba566e3972c3e
5ca66247fcff4068b7bafa4f1da81a85,000-167,glbs/000-167/5ca66247fcff4068b7bafa4f1da81a85.glb,4,single_domain,1.0,17696,9591d7f512b5b217af089e512512deadb6fd63d16e9b16b9f8bd9edd2e0d9e3a
5ca6b82e6a104e71936ff1dff91646f8,000-000,glbs/000-000/5ca6b82e6a104e71936ff1dff91646f8.glb,9,rigid_soft_coupling,76790.7,24592,28ad1c96018ee25b15fb99e21d2583315a66a9bafdfe79897a81f498f4cd04c5
5ca75194640a4fadb0aae390f64c35f9,000-167,glbs/000-167/5ca75194640a4fadb0aae390f64c35f9.glb,5,implicit_or_substep,23068.2,2558444,8b07514f5637e4a46d42b6bb068ddc6f7b0c5f8e5fa1091f0110c5d4e7fd6516
5ca804030551467bb8c86507cb8f4fbe,000-160,glbs/000-160/5ca804030551467bb8c86507cb8f4fbe.glb,14,rigid_soft_coupling,1691666.7,1993296,d9fb76bb75000f2aa9fa3dbc1d47a77cc8e937044a13850c2a6743530fc9a27b
5cb1ea498e0b44e6bce58b5b6842b29c,000-167,glbs/000-167/5cb1ea498e0b44e6bce58b5b6842b29c.glb,2,single_domain,1.0,26568,c56968c80ff121b7cc138c6bc6ed9ff96d9b2ffc255c0a1acc4d505637f5bdcd
5cb2d8563fd3457c9ff3b585aeabfedb,000-031,glbs/000-031/5cb2d8563fd3457c9ff3b585aeabfedb.glb,7,single_domain,1.0,25632,d6530a70838dff6d6efed00ef1585fe5c186245077b7233aff366b51232a5af2
5cb602674f8c437594d0f8b4cf44b748,000-109,glbs/000-109/5cb602674f8c437594d0f8b4cf44b748.glb,16,rigid_soft_coupling,1691666.7,491656,334affff54e8fe062258286c6bfd591a18ae422792f0f9fa65a36ce6ecf4409e
5cbdcd473cda439a86b8e39203612d71,000-163,glbs/000-163/5cbdcd473cda439a86b8e39203612d71.glb,8,rigid_soft_coupling,76790.7,2103452,1a97ecd2eb409a3f9ca972291721f857201a693082c6fa1efe8fd0539b610156
5cc921060e2244409aa2b878224f8f13,000-140,glbs/000-140/5cc921060e2244409aa2b878224f8f13.glb,4,single_domain,1.0,8824,762ff72e41a209b5beacfde10930b92dff1b89d8648f1ff58509920602c983df
5cc92f27e6b54bb592636ebf25bce7dc,000-167,glbs/000-167/5cc92f27e6b54bb592636ebf25bce7dc.glb,2,implicit_or_substep,23068.2,874232,f3fc8d6b336afbe79ec7dedb61b36533c9f4ab9a903e277eb0f9f979b65637d0
5cc9acf288cc456b9329c9e954dc4fd8,000-054,glbs/000-054/5cc9acf288cc456b9329c9e954dc4fd8.glb,3,implicit_or_substep,23068.2,34944,3ea7e3b360d91d62158301e34997e8b5b4e0cafbb7bc32e3793fe8cb3c2aa05d
5cca6f5a1a5f4c49b578c5bd5d6d875d,000-162,glbs/000-162/5cca6f5a1a5f4c49b578c5bd5d6d875d.glb,5,single_domain,2.9,508716,d9c69b8581323cea1c0b29c7fec3ae9bfbe0fb0c6f87dd574c296fa9664cc4be
5ccb862451d64b88ae39124de6e8821b,000-161,glbs/000-161/5ccb862451d64b88ae39124de6e8821b.glb,13,single_domain,2.9,2406024,d35d6617af2dd3af5dc425efdb74ca243feb7ff71e68aaa57c98ae58252724eb
5ccca2b54c0843cdbd3f8c3f306085e5,000-056,glbs/000-056/5ccca2b54c0843cdbd3f8c3f306085e5.glb,3,implicit_or_substep,23068.2,25776,9437bd4bb8f6f28dd762b629d28b68c6cf8338075c31a18c5da7d80ca5871125
5ccf4bbeb1574b3c919824c47db17d69,000-167,glbs/000-167/5ccf4bbeb1574b3c919824c47db17d69.glb,2,single_domain,22.0,3029652,cd7d5e4c3f62e1e5a1e8da7b68c981690f414a6e47096c59c32e68ed405d1eaa
5cd22dcd72944ce9b1502200d017691e,000-162,glbs/000-162/5cd22dcd72944ce9b1502200d017691e.glb,10,single_domain,2.9,1993692,2cd2bc83150ae49de5f229804844b39991a3eb76a12cd5905a27d51ce50d6d5d
